image1.png,715.6763,103.27849,-254.09662,702.4018,88.082695,-230.35808,701.3548,87.26465,-230.40445,700.6298,86.37917,-230.57124,699.70123,91.019585,-286.6233,695.6841,91.96206,-286.56094,691.75916,93.02992,-286.6165,681.6719,94.89333,-99.13171,670.9097,103.75495,-350.82965,710.74896,119.43305,-201.42459,704.48816,122.973785,-274.70514,671.31104,204.81998,107.149826,641.57135,206.25237,-460.2773,656.9917,341.98346,169.59956,629.43396,347.84207,-497.21585,682.2409,449.25677,67.19812,656.4092,472.77652,-473.15802,691.2516,470.63257,84.64017,652.364,502.91006,-526.4292,704.86,477.09183,22.214823,672.6337,502.2366,-522.04785,697.109,471.62253,37.618206,672.5093,493.13614,-468.04086,654.70593,438.69962,179.06715,637.15314,446.27283,-178.29381,640.8686,625.7866,334.17432,639.1292,623.5821,-105.524605,627.6404,792.89197,501.89142,635.85913,806.2235,48.507927,609.9036,822.28705,510.7874,615.4502,834.57684,53.305363,701.33026,833.9454,424.6335,701.89575,855.20184,-86.002075
image100.png,472.94208,147.87808,-301.43643,486.67953,130.92995,-268.98166,494.82227,132.25522,-268.93594,503.0752,133.46352,-269.10034,464.49033,127.808266,-264.61227,456.2813,126.31592,-264.85956,448.05386,125.07287,-265.05255,512.9103,147.70782,-82.45659,438.54544,136.75462,-61.314514,486.16873,173.18123,-230.79385,456.51782,168.72458,-224.9079,563.4653,252.70844,-6.649431,381.1263,269.51782,-17.606771,690.3746,212.66711,-136.54805,384.7065,406.6482,-262.46237,565.5739,116.61293,-123.6117,510.27084,342.5463,-490.45905,540.9539,78.9388,-170.30116,544.14685,325.0214,-537.4278,529.7948,97.93703,-102.691505,542.12885,312.69348,-523.2054,535.0878,118.586426,-108.24811,535.1021,323.9117,-487.0879,526.02826,584.5075,-64.73536,422.7733,583.3963,64.99316,484.81918,814.1311,-188.44159,430.99265,825.05145,45.52265,459.00693,1046.6423,-36.609844,494.43784,967.9561,449.4214,462.71628,1068.21,-34.028423,509.60757,976.1138,486.31296,404.61414,1142.3127,-266.16025,478.0692,1059.8168,370.31027
image104.png,173.02109,118.447685,-111.83909,178.47739,113.08087,-98.03738,181.46791,113.350266,-97.98115,184.5795,113.60738,-98.1042,170.05595,112.84647,-99.16377,167.13025,112.69533,-99.05247,164.2513,112.694374,-99.05873,190.04514,120.09579,-19.926718,162.66757,118.766685,-33.069202,179.60759,128.43481,-82.66125,168.65147,127.85468,-86.22601,206.66351,157.85875,14.009325,146.4035,155.91765,-27.79228,224.05107,111.50043,-9.4583025,128.83087,100.80187,-105.54801,219.00299,44.535255,-35.57888,153.91357,38.664352,-144.6921,221.42024,30.981213,-59.12192,161.21909,25.494677,-168.49243,214.46497,28.527866,-51.2799,163.98839,24.54739,-159.85284,212.53157,33.802746,-38.74092,163.02701,30.66342,-144.68575,199.08466,289.53806,18.566833,155.30478,287.7955,-18.389372,213.75027,378.27713,19.89776,126.94295,376.24606,-94.293335,202.32254,463.6908,100.15835,115.532364,465.63287,-4.5113006,191.60974,480.29047,103.19566,122.20659,479.54346,-1.5116564,237.31618,482.8043,34.71362,90.36869,495.65652,-84.8903
image105.png,348.00858,60.99297,51.471386,343.16687,51.818115,21.247921,340.45786,51.49035,21.414562,337.8444,51.143074,21.457645,350.96008,53.014362,17.605787,353.4949,53.328236,17.733892,356.0265,53.765915,17.72304,332.4026,56.33397,-53.931007,358.60043,59.718292,-69.93001,344.44098,69.567184,33.724335,351.6445,70.65797,29.475412,293.62506,107.35089,-63.334362,397.2939,111.63869,-72.209145,264.79285,171.72241,30.983189,439.77487,156.52692,15.258636,282.7644,139.99544,156.11024,414.85828,113.686646,155.30807,283.15384,130.29868,171.97038,415.60046,101.43932,171.50772,292.22464,122.91141,167.60742,402.3762,95.031395,173.43614,296.755,127.25829,158.32903,399.5807,101.482,161.1736,318.06204,274.92926,0.091339774,375.8695,282.64154,0.29836088,296.4791,400.64624,39.044937,381.99902,407.2777,27.740559,274.51807,532.876,44.574482,386.32422,536.62854,1.8586123,273.8703,560.9002,45.18426,383.03568,562.6145,-0.47906592,262.7503,530.55585,64.08796,394.65906,542.3529,18.758236
image106.png,480.92447,281.23846,-418.99066,486.20978,264.77164,-398.1578,492.83487,263.71072,-398.2542,499.55844,262.50952,-398.31024,468.61963,266.93488,-404.14355,461.47522,267.36227,-404.06006,454.34616,267.86417,-404.20035,506.63446,269.62744,-266.6185,444.8641,276.43936,-284.40366,495.31754,293.97232,-367.4881,468.09937,296.87134,-372.05984,548.7802,349.5101,-202.07211,401.0728,349.67474,-202.4294,626.8651,417.6522,-114.06501,315.7559,419.76453,-137.70525,576.334,501.16263,-99.12586,376.20724,498.83795,-154.54732,560.3592,514.8114,-129.30214,394.04422,512.3636,-189.32317,557.4401,492.1273,-143.01453,401.0589,493.01035,-200.93968,561.76184,491.73166,-97.644905,396.91235,491.67337,-153.95007,513.74493,553.1682,-2.4828465,432.8924,555.91205,3.2358863,531.55896,688.65063,-18.952314,423.7703,700.3728,69.941765,532.02997,828.7666,143.06264,425.9083,824.5549,249.1945,525.014,853.09784,150.07819,438.05505,845.81354,257.6019,553.4618,864.01434,-18.250877,385.72513,860.3165,100.39441
image112.png,722.4643,920.8945,-510.60394,723.38135,876.41614,-548.2236,733.2424,869.4148,-548.5865,743.2968,862.3068,-548.7055,704.74286,888.1472,-461.90677,699.1973,890.49506,-461.58917,693.8155,893.02576,-461.94498,786.83716,849.57117,-570.3357,725.95624,885.63904,-165.77898,770.90027,930.7284,-507.07263,743.3794,946.67175,-387.6132,917.89856,1015.8838,-707.7251,877.6916,966.65344,229.31647,870.2449,1322.1318,-550.55945,867.90845,1198.4071,387.1455,685.9582,1262.1514,-129.19955,702.5394,1191.7725,111.02972,631.19653,1264.0979,-162.95015,657.12305,1194.178,93.62058,640.9697,1215.7151,-158.23106,637.1168,1165.8008,49.008835,669.5904,1207.1593,-115.2337,654.9692,1165.8263,74.86556,1053.0337,1463.6046,-284.4409,1025.0548,1423.1191,285.17572,1068.8942,1791.0203,44.33416,1058.0497,1758.1736,541.8539,1129.7433,2072.5293,429.32104,1108.6552,2037.9645,867.6163,1175.7104,2112.9546,460.79916,1145.242,2076.7896,888.20605,1029.9415,2167.9795,302.1953,1030.4479,2135.575,743.0031
image12.png,293.24573,146.5323,-342.68643,300.32986,130.81015,-326.11023,306.18066,129.7353,-326.1906,312.214,128.55144,-326.1654,283.3569,133.59413,-324.67892,277.27026,134.31494,-324.63538,271.1794,135.13333,-324.77533,322.5876,134.5749,-196.41441,266.17548,142.64908,-183.7988,307.4019,160.77135,-291.5125,285.48862,164.04297,-287.93118,377.5258,232.10297,-108.990845,229.08348,240.2041,-105.215416,390.99542,359.40802,-61.875347,220.07321,364.05084,-65.9951,386.1586,472.89197,-181.93817,222.51915,474.1276,-162.16385,389.93555,507.1539,-219.85121,218.43976,508.38498,-190.48067,378.91663,507.18597,-260.55283,228.35498,508.4169,-237.03516,372.11377,494.20435,-199.97487,236.77986,495.55957,-181.89256,343.29562,471.92572,-9.8402,257.4029,472.52728,10.33392,327.9675,649.467,-37.070717,261.9546,649.30597,-27.604998,314.96307,810.2933,84.946434,275.82422,813.68317,114.924904,308.9614,830.9899,84.45259,284.98215,836.3027,115.78623,315.0265,867.97754,-89.30552,265.62564,871.18524,-60.802925
image122.png,668.59546,132.25198,-169.628,676.5213,122.14469,-155.54309,680.9321,122.02526,-155.52963,685.46783,121.840096,-155.61336,665.729,122.84735,-144.38243,662.1927,122.86629,-144.294,658.606,122.968834,-144.36078,695.8195,128.66498,-64.969795,659.79785,128.8928,-9.665586,679.1444,144.07043,-134.08817,664.38367,144.22343,-118.51303,721.03845,189.45963,-79.50874,637.67267,190.01585,80.36286,666.5279,243.76872,-102.93936,595.3794,259.04095,-41.780178,614.0142,247.63373,-48.213264,656.3141,252.80618,-274.6277,602.3158,249.84595,-57.62793,670.9818,254.71573,-312.42484,602.66284,244.2107,-54.5643,680.2989,243.39977,-309.4484,606.6653,244.55396,-44.64867,675.67065,244.42033,-279.25714,688.2165,352.83456,-51.380825,635.8077,349.0892,51.17498,692.3136,477.30585,-70.79052,644.98456,477.4923,62.52711,698.63794,598.16583,2.6787193,663.9358,595.4121,162.53503,700.94135,616.242,3.17987,678.61115,615.1145,166.07356,692.793,636.3725,-116.90009,623.9129,629.1971,70.775375
image152.png,900.0503,565.5383,-299.76868,896.3252,514.11633,-353.00403,904.8971,505.80774,-353.2699,913.77765,497.14905,-353.53082,883.0416,524.9303,-255.95862,880.20935,525.5969,-255.80838,877.4481,526.6658,-255.50218,964.565,475.83777,-434.78516,917.9433,508.30023,15.033331,954.18646,575.2625,-313.3112,934.12085,591.1669,-182.71045,1149.3204,640.19775,-645.08734,1099.3516,677.975,375.38977,1070.4984,1039.789,-660.60297,1050.8379,994.30365,554.21387,940.9339,1349.4631,-396.81854,924.82513,1264.9325,389.47098,915.50885,1424.26,-466.95392,892.1934,1323.7932,364.69162,899.81384,1400.8849,-452.535,877.1213,1302.0233,290.50076,911.59784,1375.1516,-382.50406,888.55115,1287.82,346.39062,1448.2769,1296.3042,-308.1071,1393.0131,1289.1992,309.8125,1381.3326,1813.5889,-16.463541,1363.4426,1775.8628,536.3472,1400.0919,2293.7104,297.4773,1368.7196,2228.7485,853.67084,1450.2025,2373.0662,316.10648,1405.1315,2304.3765,868.31775,1232.8998,2397.2231,68.1372,1252.4408,2335.2195,649.7513
image160.png,75.54524,53.244728,-126.78192,77.71767,49.02738,-120.12701,79.22487,48.55006,-120.13675,80.79477,48.05066,-120.15329,73.40285,50.285748,-116.47975,72.09126,50.66316,-116.43471,70.77596,51.065163,-116.460785,85.06597,49.37813,-71.308464,71.30144,53.18134,-55.703266,80.1934,56.333366,-108.48272,74.90083,57.836628,-103.75782,100.640366,73.75513,-30.212673,64.37859,74.34578,-22.88884,103.05693,104.48677,-13.677723,49.353313,99.854095,-35.979996,99.66457,133.15681,-70.36307,61.275177,109.23572,-127.750374,100.67674,141.59135,-89.014694,64.8953,112.53897,-152.9407,97.24777,141.09476,-103.08815,67.11059,109.17336,-158.02632,95.854034,137.7006,-77.32169,66.54135,108.090935,-132.40857,93.085,132.82887,5.738683,70.82777,132.84656,-5.6392736,101.348366,176.84209,-3.412486,77.43683,179.1615,-10.877708,89.946335,210.18501,112.53573,78.41888,217.20854,90.372604,85.669815,212.75575,120.769295,78.61648,221.29259,96.70326,91.169014,228.89833,66.44526,81.914566,234.20552,36.935284
image161.png,949.64557,248.58798,-657.0263,963.7836,238.25534,-602.8007,970.2081,240.13893,-602.7916,976.9272,242.0256,-602.982,943.2927,234.55505,-616.2435,936.0686,233.27905,-615.9587,928.9703,232.40097,-615.9418,984.0097,258.13025,-342.3885,919.33435,244.05379,-411.90964,959.3078,272.12582,-565.4685,934.26263,266.78094,-585.09753,1018.05975,345.58398,-239.60175,868.1783,321.18204,-450.11002,1075.8219,230.5227,-232.22682,924.5098,182.71463,-676.5945,1110.3911,97.39914,-365.15735,994.21277,51.425156,-840.7103,1119.1636,71.33341,-444.14142,1018.0458,26.96914,-964.6868,1102.9471,56.278366,-456.0326,1021.7841,19.243155,-959.15546,1098.447,62.121506,-387.88943,1017.16016,26.61219,-856.05804,963.04205,618.2189,47.31902,857.07324,605.10254,-46.82936,974.2718,838.1492,130.10123,795.6656,794.0423,2.7452927,984.9654,1008.54974,456.53812,722.5678,941.7335,360.37506,975.72156,1030.2263,477.5617,720.106,958.27875,381.95792,1010.36444,1082.1321,199.78328,712.2851,1016.02545,82.92184
image165.png,157.80138,77.00177,-324.79834,162.92815,68.669586,-313.4039,166.79733,68.74315,-313.41025,170.76381,68.70751,-313.37137,151.45703,68.91694,-315.8681,147.28333,68.996056,-315.80225,143.12741,69.15282,-315.81454,175.3243,75.17843,-221.73846,136.97855,75.40505,-233.31404,164.75034,88.478355,-288.09735,149.99998,88.64701,-291.19672,206.88,132.55698,-149.6379,107.69997,136.02902,-172.00397,239.74626,193.63492,-110.82192,79.66672,203.66228,-172.63976,247.03157,256.57962,-193.74199,80.113266,264.71332,-248.96135,251.92133,275.48398,-219.9144,74.972435,281.7623,-275.23978,241.81981,275.93015,-247.1132,85.61282,281.76718,-302.42328,236.66855,270.46127,-205.7894,91.99994,276.94,-260.5984,192.85576,271.4378,9.215518,136.51566,274.0184,-9.103379,204.59164,372.5566,-20.275785,136.66882,378.63562,-32.846546,203.66075,464.49622,93.99223,139.19289,468.1644,67.37113,195.98125,479.81894,98.48115,143.49309,481.6644,68.60709,224.07806,492.16846,1.2442368,134.20946,498.03232,-39.758892
